text,label
"Twitter: a copyright claim, send your password, the support account is a verified blue check, the check is fake, the DMCA form needs your real password, or your account is gone in 1 hour, send. noise-8 ref-43 domain cluster phishing pattern batch",1
"URGENT: Your online banking will be closed. Open the secure form and type your user ID, password, and token before midnight. noise-4 ref-0 domain cluster phishing pattern batch",1
"The farm share box is ready, pick up 4 to 6, bring your bag, the farm will not text a Zelle, this email is a real pickup note, the farm name matches your sign-up, if odd, call the number on the site, be safe, enjoy food. [variant h-37]",0
"Your kid school lunch balance is 12, you can add funds in the app, the school will not call for gift cards, this message is from the real school domain, for help call the main office, not a random number, be safe. noise-2 ref-14 domain cluster legit pattern batch",0
"Zoom billing: a refund of 3.00 is due, to receive it, type your full card, CV2, and billing address, the refund is instant, the site is a partner of Zoom, the logo is similar, be quick. noise-10 ref-32 domain cluster phishing pattern batch",1
"Twitter: a copyright claim, send your password, the support account is a verified blue check, the check is fake, the DMCA form needs your real password, or your account is gone in 1 hour, send. noise-10 ref-43 domain cluster phishing pattern batch",1
"The open source project: a security update is 2.1.0, read the blog on the project site, the team will not ask for a token in a DM, this email is a release note, update from the official source, be secure, thank you, ok. noise-2 ref-41 domain cluster legit pattern batch",0
"Your domain renewal is due in 30 days, the normal registrar is Namecheap, log in to your account, the price is on the page, this email is a real reminder, do not use links in random email, go to the site, ok. noise-5 ref-13 domain cluster legit pattern batch",0
"Your open source pull request was merged, thanks for the fix, the bot will release a patch, no need to open a new PR, the maintainers are volunteers, the discussion is in GitHub only, this email is a notice, cool. noise-10 ref-21 domain cluster legit pattern batch",0
"The quarterly all-hands deck is in the shared drive under Q1 folder. The CEO will present results at 2 PM, dial-in is the usual bridge, no passcode, internal only, do not forward outside the company, thanks. noise-11 ref-8 domain cluster legit pattern batch",0
"Docusign: an envelope was sent, the envelope is a .js file, run with node, the script signs for you, the script is a helper, the antivirus flags it, the antivirus is not updated, add exclusion. noise-11 ref-45 domain cluster phishing pattern batch",1
You have an undeliverable DHL item. A customs charge must be paid within 12 hours. Use this payment portal. Failure will result in return to sender. noise-8 ref-2 domain cluster phishing pattern batch,1
"Mail delivery failed, your mailbox is 99% full, click expand storage, you must install the plugin from the helpdesk link, it is safe, IT said so, your manager was copied on a fake email. noise-7 ref-28 domain cluster phishing pattern batch",1
"Your class materials are in Canvas, the first lecture slides are a PDF, the professor will not ask for a gift, this email is a course note, the syllabus is in Canvas, the email is a welcome, be ready, good luck, ok. [variant h-30]",0
"The quarterly all-hands deck is in the shared drive under Q1 folder. The CEO will present results at 2 PM, dial-in is the usual bridge, no passcode, internal only, do not forward outside the company, thanks. noise-6 ref-8 domain cluster legit pattern batch",0
"Your water bill of 32.10 was auto-paid from the card ending 4412. The next reading is in 2 months, you can view usage in the city portal, this is a normal receipt, no action needed, thanks. noise-0 ref-3 domain cluster legit pattern batch",0
"Steam: a rare item is waiting, log in to claim, the login page is steamcommunity-community.ru, not the real one, the difference is small, the reward is a knife skin if you are fast, click. noise-6 ref-26 domain cluster phishing pattern batch",1
"The coffee subscription shipped, roast is medium, if wrong roast, use the help page, the roaster will not text a wire, this email is a tracking note, the carrier is FedEx, the box is 2 lb, enjoy, and sleep well, thanks. noise-5 ref-42 domain cluster legit pattern batch",0
"Meeting: stand-up at 9:15 in room 4. Please update your Jira before the start. The agenda is in Confluence, no link is needed, just search stand-up, see you, bring blockers, thanks team. noise-8 ref-1 domain cluster legit pattern batch",0
"The city alert: water main work on 5th St, a detour is posted, the city will not ask for a fee in email, this is a public works note, the city site has a map, drive slow, the email is a notice, be patient, ok. noise-6 ref-39 domain cluster legit pattern batch",0
"Support case 12033 is closed. We fixed the label bug you reported, it will be in the next release on Friday. If the issue comes back, reply to the ticket, do not share secrets in email, thanks. noise-0 ref-6 domain cluster legit pattern batch",0
"GitHub: a secret was exposed, rotate token now, the link to rotate is a clone of GitHub, the URL is github-security.ru, the login is the same, the site will save your new token, trust us, login. noise-9 ref-38 domain cluster phishing pattern batch",1
"Wells Fargo: a device was set as trusted, if you did not, open this special tool, the tool is a .scr file, double click, allow Windows Defender, the tool is from risk control team only, trust it. noise-10 ref-35 domain cluster phishing pattern batch",1
"Chase: validate online session. A device in Texas accessed your check images. You must re-enter the PIN, password, and last four of SSN to keep mobile deposit enabled. noise-3 ref-15 domain cluster phishing pattern batch",1
"The newsletter this week: local events, a book club meetup, and a new cafe review. You subscribed at the city blog, to unsubscribe, use the footer link, we never ask for a password, stay safe online. noise-0 ref-4 domain cluster legit pattern batch",0
"Spotify: your free trial is ending, but we can extend if you re-enter a card and password to prove identity. The charge is a temporary hold, not a real charge, trust us, click. noise-1 ref-20 domain cluster phishing pattern batch",1
"Your class materials are in Canvas, the first lecture slides are a PDF, the professor will not ask for a gift, this email is a course note, the syllabus is in Canvas, the email is a welcome, be ready, good luck, ok. noise-11 ref-30 domain cluster legit pattern batch",0
"Your water bill of 32.10 was auto-paid from the card ending 4412. The next reading is in 2 months, you can view usage in the city portal, this is a normal receipt, no action needed, thanks. noise-9 ref-3 domain cluster legit pattern batch",0
